time [s],Cell Voltage [V],SOC [%]
2185,3.689,41.90640583
2186,3.689,41.92558496
2187,3.69,41.9447641
2188,3.691,41.96394323
2189,3.6915,41.98312236
2190,3.692,42.0023015
2191,3.6905,42.02148063
2192,3.689,42.04065976
2193,3.69,42.0598389
2194,3.691,42.07901803
2195,3.691,42.09819716
2196,3.691,42.11737629
2197,3.69,42.13655543
2198,3.689,42.15573456
2199,3.6905,42.17491369
2200,3.692,42.19409283
2201,3.6915,42.21327196
2202,3.691,42.23245109
2203,3.69,42.25163023
2204,3.689,42.27080936
2205,3.6905,42.28998849
2206,3.692,42.30916763
2207,3.693,42.32834676
2208,3.694,42.34752589
2209,3.6925,42.36670502
2210,3.691,42.38588416
2211,3.69,42.40506329
2212,3.689,42.42424242
2213,3.689,42.44342156
2214,3.689,42.46260069
2215,3.6905,42.48177982
2216,3.692,42.50095896
2217,3.6915,42.52013809
2218,3.691,42.53931722
2219,3.6915,42.55849636
2220,3.692,42.57767549
2221,3.6935,42.59685462
2222,3.695,42.61603376
2223,3.6965,42.63521289
2224,3.698,42.65439202
2225,3.6965,42.67357115
2226,3.695,42.69275029
2227,3.695,42.71192942
2228,3.695,42.73110855
2229,3.6955,42.75028769
2230,3.696,42.76946682
2231,3.694,42.78864595
2232,3.692,42.80782509
2233,3.693,42.82700422
2234,3.694,42.84618335
2235,3.6965,42.86536249
2236,3.699,42.88454162
2237,3.6955,42.90372075
2238,3.692,42.92289988
2239,3.692,42.94207902
2240,3.692,42.96125815
2241,3.6935,42.98043728
2242,3.695,42.99961642
2243,3.6965,43.01879555
2244,3.698,43.03797468
2245,3.698,43.05715382
2246,3.698,43.07633295
2247,3.6985,43.09551208
2248,3.699,43.11469122
2249,3.697,43.13387035
2250,3.695,43.15304948
2251,3.6955,43.17222862
2252,3.696,43.19140775
2253,3.6955,43.21058688
2254,3.695,43.22976601
2255,3.6955,43.24894515
2256,3.696,43.26812428
2257,3.6975,43.28730341
2258,3.699,43.30648255
2259,3.6985,43.32566168
2260,3.698,43.34484081
2261,3.6985,43.36401995
2262,3.699,43.38319908
2263,3.7,43.40237821
2264,3.701,43.42155735
2265,3.6995,43.44073648
2266,3.698,43.45991561
2267,3.6995,43.47909474
2268,3.701,43.49827388
2269,3.701,43.51745301
2270,3.701,43.53663214
2271,3.6995,43.55581128
2272,3.698,43.57499041
2273,3.6995,43.59416954
2274,3.701,43.61334868
2275,3.7,43.63252781
2276,3.699,43.65170694
2277,3.6985,43.67088608
2278,3.698,43.69006521
2279,3.6995,43.70924434
2280,3.701,43.72842348
2281,3.6995,43.74760261
2282,3.698,43.76678174
2283,3.6995,43.78596087
2284,3.701,43.80514001
2285,3.701,43.82431914
2286,3.701,43.84349827
2287,3.701,43.86267741
2288,3.701,43.88185654
2289,3.701,43.90103567
2290,3.701,43.92021481
2291,3.7,43.93939394
2292,3.699,43.95857307
2293,3.7045,43.97775221
2294,3.71,43.99693134
2295,3.7055,44.01611047
2296,3.701,44.0352896
2297,3.7015,44.05446874
2298,3.702,44.07364787
2299,3.7015,44.092827
2300,3.701,44.11200614
2301,3.701,44.13118527
2302,3.701,44.1503644
2303,3.701,44.16954354
2304,3.701,44.18872267
2305,3.701,44.2079018
2306,3.701,44.22708094
2307,3.701,44.24626007
2308,3.701,44.2654392
2309,3.7,44.28461834
2310,3.699,44.30379747
2311,3.7,44.3229766
2312,3.701,44.34215573
2313,3.704,44.36133487
2314,3.707,44.380514
2315,3.703,44.39969313
2316,3.699,44.41887227
2317,3.704,44.4380514
2318,3.709,44.45723053
2319,3.705,44.47640967
2320,3.701,44.4955888
2321,3.701,44.51476793
2322,3.701,44.53394707
2323,3.7035,44.5531262
2324,3.706,44.57230533
2325,3.7035,44.59148446
2326,3.701,44.6106636
2327,3.701,44.62984273
2328,3.701,44.64902186
2329,3.701,44.668201
2330,3.701,44.68738013
2331,3.7055,44.70655926
2332,3.71,44.7257384
2333,3.7055,44.74491753
2334,3.701,44.76409666
2335,3.704,44.7832758
2336,3.707,44.80245493
2337,3.704,44.82163406
2338,3.701,44.8408132
2339,3.7035,44.85999233
2340,3.706,44.87917146
2341,3.7035,44.89835059
2342,3.701,44.91752973
2343,3.701,44.93670886
2344,3.701,44.95588799
2345,3.701,44.97506713
2346,3.701,44.99424626
2347,3.701,45.01342539
2348,3.701,45.03260453
2349,3.701,45.05178366
2350,3.701,45.07096279
2351,3.702,45.09014193
2352,3.703,45.10932106
2353,3.7025,45.12850019
2354,3.702,45.14767932
2355,3.7015,45.16685846
2356,3.701,45.18603759
2357,3.702,45.20521672
2358,3.703,45.22439586
2359,3.703,45.24357499
2360,3.703,45.26275412
2361,3.7045,45.28193326
2362,3.706,45.30111239
2363,3.7035,45.32029152
2364,3.701,45.33947066
2365,3.703,45.35864979
2366,3.705,45.37782892
2367,3.7075,45.39700806
2368,3.71,45.41618719
2369,3.7095,45.43536632
2370,3.709,45.45454545
2371,3.7055,45.47372459
2372,3.702,45.49290372
2373,3.7055,45.51208285
2374,3.709,45.53126199
2375,3.7075,45.55044112
2376,3.706,45.56962025
2377,3.708,45.58879939
2378,3.71,45.60797852
2379,3.7075,45.62715765
2380,3.705,45.64633679
2381,3.705,45.66551592
2382,3.705,45.68469505
2383,3.7055,45.70387418
2384,3.706,45.72305332
2385,3.709,45.74223245
2386,3.712,45.76141158
2387,3.7095,45.78059072
2388,3.707,45.79976985
2389,3.708,45.81894898
2390,3.709,45.83812812
2391,3.707,45.85730725
2392,3.705,45.87648638
2393,3.704,45.89566552
2394,3.703,45.91484465
2395,3.706,45.93402378
2396,3.709,45.95320292
2397,3.709,45.97238205
2398,3.709,45.99156118
2399,3.7105,46.01074031
2400,3.712,46.02991945
2401,3.7095,46.04909858
2402,3.707,46.06827771
2403,3.7095,46.08745685
2404,3.712,46.10663598
2405,3.7085,46.12581511
2406,3.705,46.14499425
2407,3.703,46.16417338
2408,3.701,46.18335251
2409,3.7055,46.20253165
2410,3.71,46.22171078
2411,3.7095,46.24088991
2412,3.709,46.26006904
2413,3.7095,46.27924818
2414,3.71,46.29842731
2415,3.7095,46.31760644
2416,3.709,46.33678558
2417,3.707,46.35596471
2418,3.705,46.37514384
2419,3.7035,46.39432298
2420,3.702,46.41350211
2421,3.7095,46.43268124
2422,3.717,46.45186038
2423,3.7145,46.47103951
2424,3.712,46.49021864
2425,3.712,46.50939778
2426,3.712,46.52857691
2427,3.712,46.54775604
2428,3.712,46.56693517
2429,3.712,46.58611431
2430,3.712,46.60529344
2431,3.7085,46.62447257
2432,3.705,46.64365171
2433,3.7085,46.66283084
2434,3.712,46.68200997
2435,3.712,46.70118911
2436,3.712,46.72036824
2437,3.712,46.73954737
2438,3.712,46.75872651
2439,3.711,46.77790564
2440,3.71,46.79708477
2441,3.711,46.8162639
2442,3.712,46.83544304
2443,3.707,46.85462217
2444,3.702,46.8738013
2445,3.707,46.89298044
2446,3.712,46.91215957
2447,3.7165,46.9313387
2448,3.721,46.95051784
2449,3.7155,46.96969697
2450,3.71,46.9888761
2451,3.711,47.00805524
2452,3.712,47.02723437
2453,3.712,47.0464135
2454,3.712,47.06559264
2455,3.712,47.08477177
2456,3.712,47.1039509
2457,3.7125,47.12313003
2458,3.713,47.14230917
2459,3.715,47.1614883
2460,3.717,47.18066743
2461,3.7145,47.19984657
2462,3.712,47.2190257
2463,3.713,47.23820483
2464,3.714,47.25738397
2465,3.7135,47.2765631
2466,3.713,47.29574223
2467,3.7135,47.31492137
2468,3.714,47.3341005
2469,3.714,47.35327963
2470,3.714,47.37245876
2471,3.715,47.3916379
2472,3.716,47.41081703
2473,3.7165,47.42999616
2474,3.717,47.4491753
2475,3.7145,47.46835443
2476,3.712,47.48753356
2477,3.716,47.5067127
2478,3.72,47.52589183
2479,3.7165,47.54507096
2480,3.713,47.5642501
2481,3.7135,47.58342923
2482,3.714,47.60260836
2483,3.7135,47.6217875
2484,3.713,47.64096663
2485,3.7125,47.66014576
2486,3.712,47.67932489
2487,3.714,47.69850403
2488,3.716,47.71768316
2489,3.717,47.73686229
2490,3.718,47.75604143
2491,3.717,47.77522056
2492,3.716,47.79439969
2493,3.715,47.81357883
2494,3.714,47.83275796
2495,3.715,47.85193709
2496,3.716,47.87111623
2497,3.7165,47.89029536
2498,3.717,47.90947449
2499,3.7165,47.92865362
2500,3.716,47.94783276
2501,3.716,47.96701189
2502,3.716,47.98619102
2503,3.7165,48.00537016
2504,3.717,48.02454929
2505,3.717,48.04372842
2506,3.717,48.06290756
2507,3.7185,48.08208669
2508,3.72,48.10126582
2509,3.7185,48.12044496
2510,3.717,48.13962409
2511,3.7175,48.15880322
2512,3.718,48.17798236
2513,3.7195,48.19716149
2514,3.721,48.21634062
2515,3.725,48.23551975
2516,3.729,48.25469889
2517,3.7245,48.27387802
2518,3.72,48.29305715
2519,3.7205,48.31223629
2520,3.721,48.33141542
2521,3.722,48.35059455
2522,3.723,48.36977369
2523,3.7215,48.38895282
2524,3.72,48.40813195
2525,3.7205,48.42731109
2526,3.721,48.44649022
2527,3.7205,48.46566935
2528,3.72,48.48484848
2529,3.7205,48.50402762
2530,3.721,48.52320675
2531,3.7195,48.54238588
2532,3.718,48.56156502
2533,3.7195,48.58074415
2534,3.721,48.59992328
2535,3.722,48.61910242
2536,3.723,48.63828155
2537,3.727,48.65746068
2538,3.731,48.67663982
2539,3.727,48.69581895
2540,3.723,48.71499808
2541,3.723,48.73417722
2542,3.723,48.75335635
2543,3.723,48.77253548
2544,3.723,48.79171461
2545,3.722,48.81089375
2546,3.721,48.83007288
2547,3.722,48.84925201
2548,3.723,48.86843115
2549,3.723,48.88761028
2550,3.723,48.90678941
2551,3.724,48.92596855
2552,3.725,48.94514768
2553,3.724,48.96432681
2554,3.723,48.98350595
2555,3.723,49.00268508
2556,3.723,49.02186421
2557,3.723,49.04104334
2558,3.723,49.06022248
2559,3.726,49.07940161
2560,3.729,49.09858074
2561,3.726,49.11775988
2562,3.723,49.13693901
2563,3.723,49.15611814
2564,3.723,49.17529728
2565,3.723,49.19447641
2566,3.723,49.21365554
2567,3.723,49.23283468
2568,3.723,49.25201381
2569,3.724,49.27119294
2570,3.725,49.29037208
2571,3.7245,49.30955121
2572,3.724,49.32873034
2573,3.7255,49.34790947
2574,3.727,49.36708861
2575,3.7295,49.38626774
2576,3.732,49.40544687
2577,3.7285,49.42462601
2578,3.725,49.44380514
2579,3.725,49.46298427
2580,3.725,49.48216341
2581,3.7245,49.50134254
2582,3.724,49.52052167
2583,3.7245,49.53970081
2584,3.725,49.55887994
2585,3.726,49.57805907
2586,3.727,49.5972382
2587,3.726,49.61641734
2588,3.725,49.63559647
2589,3.726,49.6547756
2590,3.727,49.67395474
2591,3.726,49.69313387
2592,3.725,49.712313
2593,3.726,49.73149214
2594,3.727,49.75067127
2595,3.726,49.7698504
2596,3.725,49.78902954
2597,3.725,49.80820867
2598,3.725,49.8273878
2599,3.724,49.84656694
2600,3.723,49.86574607
2601,3.7275,49.8849252
2602,3.732,49.90410433
2603,3.732,49.92328347
2604,3.732,49.9424626
2605,3.7305,49.96164173
2606,3.729,49.98082087
2607,3.7305,50
2608,3.732,50.01917913
2609,3.7305,50.03835827
2610,3.729,50.0575374
2611,3.73,50.07671653
2612,3.731,50.09589567
2613,3.73,50.1150748
2614,3.729,50.13425393
2615,3.73,50.15343306
2616,3.731,50.1726122
2617,3.73,50.19179133
2618,3.729,50.21097046
2619,3.7305,50.2301496
2620,3.732,50.24932873
2621,3.7315,50.26850786
2622,3.731,50.287687
2623,3.7315,50.30686613
2624,3.732,50.32604526
2625,3.7315,50.3452244
2626,3.731,50.36440353
2627,3.7325,50.38358266
2628,3.734,50.4027618
2629,3.733,50.42194093
2630,3.732,50.44112006
2631,3.732,50.46029919
2632,3.732,50.47947833
2633,3.733,50.49865746
2634,3.734,50.51783659
2635,3.734,50.53701573
2636,3.734,50.55619486
2637,3.734,50.57537399
2638,3.734,50.59455313
2639,3.734,50.61373226
2640,3.734,50.63291139
2641,3.733,50.65209053
2642,3.732,50.67126966
2643,3.732,50.69044879
2644,3.732,50.70962792
2645,3.733,50.72880706
2646,3.734,50.74798619
2647,3.738,50.76716532
2648,3.742,50.78634446
2649,3.739,50.80552359
2650,3.736,50.82470272
2651,3.7405,50.84388186
2652,3.745,50.86306099
2653,3.745,50.88224012
2654,3.745,50.90141926
2655,3.7395,50.92059839
2656,3.734,50.93977752
2657,3.733,50.95895666
2658,3.732,50.97813579
2659,3.733,50.99731492
2660,3.734,51.01649405
2661,3.7395,51.03567319
2662,3.745,51.05485232
2663,3.74,51.07403145
2664,3.735,51.09321059
2665,3.7345,51.11238972
2666,3.734,51.13156885
2667,3.736,51.15074799
2668,3.738,51.16992712
2669,3.7385,51.18910625
2670,3.739,51.20828539
2671,3.7365,51.22746452
2672,3.734,51.24664365
2673,3.734,51.26582278
2674,3.734,51.28500192
2675,3.7345,51.30418105
2676,3.735,51.32336018
2677,3.735,51.34253932
2678,3.735,51.36171845
2679,3.735,51.38089758
2680,3.735,51.40007672
2681,3.735,51.41925585
2682,3.735,51.43843498
2683,3.7345,51.45761412
2684,3.734,51.47679325
2685,3.735,51.49597238
2686,3.736,51.51515152
2687,3.736,51.53433065
2688,3.736,51.55350978
2689,3.735,51.57268891
2690,3.734,51.59186805
2691,3.735,51.61104718
2692,3.736,51.63022631
2693,3.737,51.64940545
2694,3.738,51.66858458
2695,3.7385,51.68776371
2696,3.739,51.70694285
2697,3.7395,51.72612198
2698,3.74,51.74530111
2699,3.738,51.76448025
2700,3.736,51.78365938
2701,3.737,51.80283851
2702,3.738,51.82201764
2703,3.738,51.84119678
2704,3.738,51.86037591
2705,3.739,51.87955504
2706,3.74,51.89873418
2707,3.7415,51.91791331
2708,3.743,51.93709244
2709,3.741,51.95627158
2710,3.739,51.97545071
2711,3.739,51.99462984
2712,3.739,52.01380898
2713,3.742,52.03298811
2714,3.745,52.05216724
2715,3.7425,52.07134638
2716,3.74,52.09052551
2717,3.74,52.10970464
2718,3.74,52.12888377
2719,3.7425,52.14806291
2720,3.745,52.16724204
2721,3.742,52.18642117
2722,3.739,52.20560031
2723,3.742,52.22477944
2724,3.745,52.24395857
2725,3.744,52.26313771
2726,3.743,52.28231684
2727,3.7425,52.30149597
2728,3.742,52.32067511
2729,3.742,52.33985424
2730,3.742,52.35903337
2731,3.7435,52.3782125
2732,3.745,52.39739164
2733,3.7495,52.41657077
2734,3.754,52.4357499
2735,3.7495,52.45492904
2736,3.745,52.47410817
2737,3.745,52.4932873
2738,3.745,52.51246644
2739,3.7425,52.53164557
2740,3.74,52.5508247
2741,3.7415,52.57000384
2742,3.743,52.58918297
2743,3.739,52.6083621
2744,3.735,52.62754124
2745,3.739,52.64672037
2746,3.743,52.6658995
2747,3.748,52.68507863
2748,3.753,52.70425777
2749,3.749,52.7234369
2750,3.745,52.74261603
2751,3.744,52.76179517
2752,3.743,52.7809743
2753,3.7485,52.80015343
2754,3.754,52.81933257
2755,3.754,52.8385117
2756,3.754,52.85769083
2757,3.7495,52.87686997
2758,3.745,52.8960491
2759,3.745,52.91522823
2760,3.745,52.93440736
2761,3.7495,52.9535865
2762,3.754,52.97276563
2763,3.7495,52.99194476
2764,3.745,53.0111239
2765,3.744,53.03030303
2766,3.743,53.04948216
2767,3.748,53.0686613
2768,3.753,53.08784043
2769,3.752,53.10701956
2770,3.751,53.1261987
2771,3.748,53.14537783
2772,3.745,53.16455696
2773,3.745,53.1837361
2774,3.745,53.20291523
2775,3.744,53.22209436
2776,3.743,53.24127349
2777,3.745,53.26045263
2778,3.747,53.27963176
2779,3.746,53.29881089
2780,3.745,53.31799003
2781,3.749,53.33716916
2782,3.753,53.35634829
2783,3.749,53.37552743
2784,3.745,53.39470656
2785,3.745,53.41388569
2786,3.745,53.43306483
2787,3.745,53.45224396
2788,3.745,53.47142309
2789,3.748,53.49060222
2790,3.751,53.50978136
2791,3.7525,53.52896049
2792,3.754,53.54813962
2793,3.752,53.56731876
2794,3.75,53.58649789
2795,3.7475,53.60567702
2796,3.745,53.62485616
2797,3.745,53.64403529
2798,3.745,53.66321442
2799,3.749,53.68239356
2800,3.753,53.70157269
2801,3.749,53.72075182
2802,3.745,53.73993096
2803,3.7495,53.75911009
2804,3.754,53.77828922
2805,3.7495,53.79746835
2806,3.745,53.81664749
2807,3.745,53.83582662
2808,3.745,53.85500575
2809,3.745,53.87418489
2810,3.745,53.89336402
2811,3.747,53.91254315
2812,3.749,53.93172229
2813,3.7515,53.95090142
2814,3.754,53.97008055
2815,3.75,53.98925969
2816,3.746,54.00843882
2817,3.7465,54.02761795
2818,3.747,54.04679708
2819,3.748,54.06597622
2820,3.749,54.08515535
2821,3.7475,54.10433448
2822,3.746,54.12351362
2823,3.746,54.14269275
2824,3.746,54.16187188
2825,3.746,54.18105102
2826,3.746,54.20023015
2827,3.7475,54.21940928
2828,3.749,54.23858842
2829,3.748,54.25776755
2830,3.747,54.27694668
2831,3.748,54.29612582
2832,3.749,54.31530495
2833,3.749,54.33448408
2834,3.749,54.35366321
2835,3.749,54.37284235
2836,3.749,54.39202148
2837,3.7495,54.41120061
2838,3.75,54.43037975
2839,3.7515,54.44955888
2840,3.753,54.46873801
2841,3.7535,54.48791715
2842,3.754,54.50709628
2843,3.7515,54.52627541
2844,3.749,54.54545455
2845,3.7525,54.56463368
2846,3.756,54.58381281
2847,3.755,54.60299194
2848,3.754,54.62217108
2849,3.752,54.64135021
2850,3.75,54.66052934
2851,3.7495,54.67970848
2852,3.749,54.69888761
2853,3.751,54.71806674
2854,3.753,54.73724588
2855,3.75,54.75642501
2856,3.747,54.77560414
2857,3.7465,54.79478328
2858,3.746,54.81396241
2859,3.7555,54.83314154
2860,3.765,54.85232068
2861,3.7595,54.87149981
2862,3.754,54.89067894
2863,3.7535,54.90985807
2864,3.753,54.92903721
2865,3.757,54.94821634
2866,3.761,54.96739547
2867,3.7585,54.98657461
2868,3.756,55.00575374
2869,3.751,55.02493287
2870,3.746,55.04411201
2871,3.746,55.06329114
2872,3.746,55.08247027
2873,3.75,55.10164941
2874,3.754,55.12082854
2875,3.7515,55.14000767
2876,3.749,55.1591868
2877,3.7475,55.17836594
2878,3.746,55.19754507
2879,3.7515,55.2167242
2880,3.757,55.23590334
2881,3.7555,55.25508247
2882,3.754,55.2742616
2883,3.758,55.29344074
2884,3.762,55.31261987
2885,3.758,55.331799
2886,3.754,55.35097814
2887,3.7505,55.37015727
2888,3.747,55.3893364
2889,3.7525,55.40851554
2890,3.758,55.42769467
2891,3.7615,55.4468738
2892,3.765,55.46605293
2893,3.7615,55.48523207
2894,3.758,55.5044112
2895,3.7595,55.52359033
2896,3.761,55.54276947
2897,3.7585,55.5619486
2898,3.756,55.58112773
2899,3.7565,55.60030687
2900,3.757,55.619486
2901,3.7595,55.63866513
2902,3.762,55.65784427
2903,3.7535,55.6770234
2904,3.745,55.69620253
2905,3.753,55.71538166
2906,3.761,55.7345608
2907,3.7625,55.75373993
2908,3.764,55.77291906
2909,3.763,55.7920982
2910,3.762,55.81127733
2911,3.762,55.83045646
2912,3.762,55.8496356
2913,3.761,55.86881473
2914,3.76,55.88799386
2915,3.76,55.907173
2916,3.76,55.92635213
2917,3.761,55.94553126
2918,3.762,55.9647104
2919,3.7635,55.98388953
2920,3.765,56.00306866
2921,3.763,56.02224779
2922,3.761,56.04142693
2923,3.7615,56.06060606
2924,3.762,56.07978519
2925,3.7615,56.09896433
2926,3.761,56.11814346
2927,3.7605,56.13732259
2928,3.76,56.15650173
2929,3.7585,56.17568086
2930,3.757,56.19485999
2931,3.759,56.21403913
2932,3.761,56.23321826
2933,3.761,56.25239739
2934,3.761,56.27157652
2935,3.764,56.29075566
2936,3.767,56.30993479
2937,3.766,56.32911392
2938,3.765,56.34829306
2939,3.7645,56.36747219
2940,3.764,56.38665132
2941,3.764,56.40583046
2942,3.764,56.42500959
2943,3.764,56.44418872
2944,3.764,56.46336786
2945,3.7625,56.48254699
2946,3.761,56.50172612
2947,3.7585,56.52090526
2948,3.756,56.54008439
2949,3.7615,56.55926352
2950,3.767,56.57844265
2951,3.7635,56.59762179
2952,3.76,56.61680092
2953,3.759,56.63598005
2954,3.758,56.65515919
2955,3.7645,56.67433832
2956,3.771,56.69351745
2957,3.769,56.71269659
2958,3.767,56.73187572
2959,3.77,56.75105485
2960,3.773,56.77023399
2961,3.7665,56.78941312
2962,3.76,56.80859225
2963,3.7635,56.82777138
2964,3.767,56.84695052
2965,3.767,56.86612965
2966,3.767,56.88530878
2967,3.771,56.90448792
2968,3.775,56.92366705
2969,3.771,56.94284618
2970,3.767,56.96202532
2971,3.77,56.98120445
2972,3.773,57.00038358
2973,3.769,57.01956272
2974,3.765,57.03874185
2975,3.7715,57.05792098
2976,3.778,57.07710012
2977,3.773,57.09627925
2978,3.768,57.11545838
2979,3.7695,57.13463751
2980,3.771,57.15381665
2981,3.7645,57.17299578
2982,3.758,57.19217491
2983,3.7655,57.21135405
2984,3.773,57.23053318
2985,3.77,57.24971231
2986,3.767,57.26889145
2987,3.7695,57.28807058
2988,3.772,57.30724971
2989,3.774,57.32642885
2990,3.776,57.34560798
2991,3.774,57.36478711
2992,3.772,57.38396624
2993,3.775,57.40314538
2994,3.778,57.42232451
2995,3.7735,57.44150364
2996,3.769,57.46068278
2997,3.769,57.47986191
2998,3.769,57.49904104
2999,3.768,57.51822018
3000,3.767,57.53739931
3001,3.7695,57.55657844
3002,3.772,57.57575758
3003,3.7725,57.59493671
3004,3.773,57.61411584
3005,3.773,57.63329498
3006,3.773,57.65247411
3007,3.772,57.67165324
3008,3.771,57.69083237
3009,3.7695,57.71001151
3010,3.768,57.72919064
3011,3.7715,57.74836977
3012,3.775,57.76754891
3013,3.773,57.78672804
3014,3.771,57.80590717
3015,3.771,57.82508631
3016,3.771,57.84426544
3017,3.7715,57.86344457
3018,3.772,57.88262371
3019,3.772,57.90180284
3020,3.772,57.92098197
3021,3.772,57.9401611
3022,3.772,57.95934024
3023,3.775,57.97851937
3024,3.778,57.9976985
3025,3.777,58.01687764
3026,3.776,58.03605677
3027,3.777,58.0552359
3028,3.778,58.07441504
3029,3.7755,58.09359417
3030,3.773,58.1127733
3031,3.7745,58.13195244
3032,3.776,58.15113157
3033,3.7745,58.1703107
3034,3.773,58.18948984
3035,3.7755,58.20866897
3036,3.778,58.2278481
3037,3.7835,58.24702723
3038,3.789,58.26620637
3039,3.7805,58.2853855
3040,3.772,58.30456463
3041,3.7725,58.32374377
3042,3.773,58.3429229
3043,3.7745,58.36210203
3044,3.776,58.38128117
3045,3.7735,58.4004603
3046,3.771,58.41963943
3047,3.769,58.43881857
3048,3.767,58.4579977
3049,3.768,58.47717683
3050,3.769,58.49635596
3051,3.769,58.5155351
3052,3.769,58.53471423
3053,3.7735,58.55389336
3054,3.778,58.5730725
3055,3.7835,58.59225163
3056,3.789,58.61143076
3057,3.7835,58.6306099
3058,3.778,58.64978903
3059,3.778,58.66896816
3060,3.778,58.6881473
3061,3.778,58.70732643
3062,3.778,58.72650556
3063,3.7765,58.7456847
3064,3.775,58.76486383
3065,3.7755,58.78404296
3066,3.776,58.80322209
3067,3.777,58.82240123
3068,3.778,58.84158036
3069,3.7735,58.86075949
3070,3.769,58.87993863
3071,3.7725,58.89911776
3072,3.776,58.91829689
3073,3.776,58.93747603
3074,3.776,58.95665516
3075,3.777,58.97583429
3076,3.778,58.99501343
3077,3.773,59.01419256
3078,3.768,59.03337169
3079,3.773,59.05255082
3080,3.778,59.07172996
3081,3.7785,59.09090909
3082,3.779,59.11008822
3083,3.7785,59.12926736
3084,3.778,59.14844649
3085,3.777,59.16762562
3086,3.776,59.18680476
3087,3.778,59.20598389
3088,3.78,59.22516302
3089,3.7815,59.24434216
3090,3.783,59.26352129
3091,3.786,59.28270042
3092,3.789,59.30187956
3093,3.7865,59.32105869
3094,3.784,59.34023782
3095,3.776,59.35941695
3096,3.768,59.37859609
3097,3.7735,59.39777522
3098,3.779,59.41695435
3099,3.779,59.43613349
3100,3.779,59.45531262
3101,3.779,59.47449175
3102,3.779,59.49367089
3103,3.781,59.51285002
3104,3.783,59.53202915
3105,3.781,59.55120829
3106,3.779,59.57038742
3107,3.7785,59.58956655
3108,3.778,59.60874568
3109,3.782,59.62792482
3110,3.786,59.64710395
3111,3.783,59.66628308
3112,3.78,59.68546222
3113,3.78,59.70464135
3114,3.78,59.72382048
3115,3.78,59.74299962
3116,3.78,59.76217875
3117,3.781,59.78135788
3118,3.782,59.80053702
3119,3.783,59.81971615
3120,3.784,59.83889528
3121,3.784,59.85807442
3122,3.784,59.87725355
3123,3.7855,59.89643268
3124,3.787,59.91561181
3125,3.787,59.93479095
3126,3.787,59.95397008
3127,3.7865,59.97314921
3128,3.786,59.99232835
3129,3.785,60.01150748
3130,3.784,60.03068661
3131,3.7835,60.04986575
3132,3.783,60.06904488
3133,3.783,60.08822401
3134,3.783,60.10740315
3135,3.7845,60.12658228
3136,3.786,60.14576141
3137,3.7865,60.16494054
3138,3.787,60.18411968
3139,3.787,60.20329881
3140,3.787,60.22247794
3141,3.785,60.24165708
3142,3.783,60.26083621
3143,3.7835,60.28001534
3144,3.784,60.29919448
3145,3.7855,60.31837361
3146,3.787,60.33755274
3147,3.7865,60.35673188
3148,3.786,60.37591101
3149,3.785,60.39509014
3150,3.784,60.41426928
3151,3.7855,60.43344841
3152,3.787,60.45262754
3153,3.785,60.47180667
3154,3.783,60.49098581
3155,3.785,60.51016494
3156,3.787,60.52934407
3157,3.7855,60.54852321
3158,3.784,60.56770234
3159,3.784,60.58688147
3160,3.784,60.60606061
3161,3.785,60.62523974
3162,3.786,60.64441887
3163,3.7875,60.66359801
3164,3.789,60.68277714
3165,3.7865,60.70195627
3166,3.784,60.7211354
3167,3.785,60.74031454
3168,3.786,60.75949367
3169,3.7865,60.7786728
3170,3.787,60.79785194
3171,3.787,60.81703107
3172,3.787,60.8362102
3173,3.7865,60.85538934
3174,3.786,60.87456847
3175,3.7875,60.8937476
3176,3.789,60.91292674
3177,3.789,60.93210587
3178,3.789,60.951285
3179,3.788,60.97046414
3180,3.787,60.98964327
3181,3.7935,61.0088224
3182,3.8,61.02800153
3183,3.799,61.04718067
3184,3.798,61.0663598
3185,3.797,61.08553893
3186,3.796,61.10471807
3187,3.797,61.1238972
3188,3.798,61.14307633
3189,3.7935,61.16225547
3190,3.789,61.1814346
3191,3.789,61.20061373
3192,3.789,61.21979287
3193,3.789,61.238972
3194,3.789,61.25815113
3195,3.788,61.27733026
3196,3.787,61.2965094
3197,3.788,61.31568853
3198,3.789,61.33486766
3199,3.7925,61.3540468
3200,3.796,61.37322593
3201,3.7915,61.39240506
3202,3.787,61.4115842
3203,3.7925,61.43076333
3204,3.798,61.44994246
3205,3.7935,61.4691216
3206,3.789,61.48830073
3207,3.789,61.50747986
3208,3.789,61.526659
3209,3.789,61.54583813
3210,3.789,61.56501726
3211,3.789,61.58419639
3212,3.789,61.60337553
3213,3.789,61.62255466
3214,3.789,61.64173379
3215,3.7895,61.66091293
3216,3.79,61.68009206
3217,3.7895,61.69927119
3218,3.789,61.71845033
3219,3.79,61.73762946
3220,3.791,61.75680859
3221,3.79,61.77598773
3222,3.789,61.79516686
3223,3.789,61.81434599
3224,3.789,61.83352512
3225,3.7895,61.85270426
3226,3.79,61.87188339
3227,3.7895,61.89106252
3228,3.789,61.91024166
3229,3.7895,61.92942079
3230,3.79,61.94859992
3231,3.7895,61.96777906
3232,3.789,61.98695819
3233,3.7895,62.00613732
3234,3.79,62.02531646
3235,3.7905,62.04449559
3236,3.791,62.06367472
3237,3.7905,62.08285386
3238,3.79,62.10203299
3239,3.7915,62.12121212
3240,3.793,62.14039125
3241,3.793,62.15957039
